TRANS DATE,TRANS VAT DESC,ORIGINAL GROSS AMT,ORIGINAL CUR,BILLING GROSS AMT,BILLING CUR CODE,MERCHANT NAME,CARD NUMBER,TRANS CAC CODE 1,TRANS CAC DESC 1,TRANS CAC CODE 2,TRANS CAC DESC 2,TRANS CAC CODE 3,Directorate
2017-04-13,VR,78.68,GBP,78.68,GBP,asda f/stn 04467,************9038,K020,Vehicle Fuel,RV1K1,Elders Group - Erdington,A00,Adult & Communities
2017-04-11,VR,55.0,GBP,55.0,GBP,malthurst limited,************3668,K020,Vehicle Fuel,RV18P,Hockley Day Centre,A00,Adult & Communities
2017-05-02,VR,62.67,GBP,62.67,GBP,midland link,************8061,K020,Vehicle Fuel,RVA12,Enablement Tyburn Rd,A00,Adult & Communities
2017-04-11,VR,50.0,GBP,50.0,GBP,motor fuels ltd,************8061,K020,Vehicle Fuel,RVA12,Enablement Tyburn Rd,A00,Adult & Communities
2017-04-28,VR,67.34,GBP,67.34,GBP,penns lane sf connect,************4985,K020,Vehicle Fuel,RV18N,Ebrook Day Centre,A00,Adult & Communities
2017-04-18,VR,60.43,GBP,60.43,GBP,penns lane sf connect,************4985,K020,Vehicle Fuel,RV18N,Ebrook Day Centre,A00,Adult & Communities
2017-04-18,VR,57.09,GBP,57.09,GBP,tesco pfs 5098,************4985,K020,Vehicle Fuel,RV18N,Ebrook Day Centre,A00,Adult & Communities
2017-04-07,VR,52.12,GBP,52.12,GBP,penns lane sf connect,************4985,K020,Vehicle Fuel,RV18N,Ebrook Day Centre,A00,Adult & Communities
2017-04-05,VR,52.06,GBP,52.06,GBP,texaco ash motor,************8824,K310,Car Allowances etc,RE19C,Overheads Head Office,A00,Adult & Communities
2017-04-27,VR,62.99,GBP,62.99,GBP,tex sussex sstn,************5440,K020,Vehicle Fuel,RV12T,"Shakti Elders Dce, 73 Conybere St, B12",A00,Adult & Communities
2017-04-05,VR,64.93,GBP,64.93,GBP,tex sussex sstn,************5440,K020,Vehicle Fuel,RV12T,"Shakti Elders Dce, 73 Conybere St, B12",A00,Adult & Communities
2017-04-03,VR,10.0,GBP,10.0,GBP,tex city sstn,************5440,K020,Vehicle Fuel,RV12T,"Shakti Elders Dce, 73 Conybere St, B12",A00,Adult & Communities
2017-04-26,VR,54.11,GBP,54.11,GBP,rontec weoley castle,************7776,K020,Vehicle Fuel,RV18X,Harborne Day Centre,A00,Adult & Communities
2017-04-20,VR,45.63,GBP,45.63,GBP,rontec weoley castle,************7776,K020,Vehicle Fuel,RV18X,Harborne Day Centre,A00,Adult & Communities
2017-04-13,VR,57.18,GBP,57.18,GBP,rontec weoley castle,************7776,K020,Vehicle Fuel,RV18X,Harborne Day Centre,A00,Adult & Communities
2017-04-07,VR,48.58,GBP,48.58,GBP,rontec weoley castle,************7776,K020,Vehicle Fuel,RV18X,Harborne Day Centre,A00,Adult & Communities
2017-04-28,VR,43.04,GBP,43.04,GBP,leaway s/stn,************4679,K020,Vehicle Fuel,RV1K7,Elders Sunday Grp,A00,Adult & Communities
2017-04-24,VR,70.69,GBP,70.69,GBP,leaway s/stn,************4679,K020,Vehicle Fuel,RV1K7,Elders Sunday Grp,A00,Adult & Communities
2017-04-10,VR,75.91,GBP,75.91,GBP,leaway s/stn,************4679,K020,Vehicle Fuel,RV1K7,Elders Sunday Grp,A00,Adult & Communities
2017-04-27,VR,74.65,GBP,74.65,GBP,rontec weoley castle,************1969,K020,Vehicle Fuel,RV18X,Harborne Day Centre,A00,Adult & Communities
2017-04-28,VR,27.76,GBP,27.76,GBP,leaway s/stn,************8055,K020,Vehicle Fuel,RV1K7,Elders Sunday Grp,A00,Adult & Communities
2017-04-25,VR,60.1,GBP,60.1,GBP,leaway s/stn,************8055,K020,Vehicle Fuel,RV1K7,Elders Sunday Grp,A00,Adult & Communities
2017-04-05,VR,41.54,GBP,41.54,GBP,leaway s/stn,************8055,K020,Vehicle Fuel,RV1K7,Elders Sunday Grp,A00,Adult & Communities
2017-04-05,VR,59.96,GBP,59.96,GBP,leaway s/stn,************8055,K020,Vehicle Fuel,RV1K7,Elders Sunday Grp,A00,Adult & Communities
2017-04-27,VR,66.23,GBP,66.23,GBP,rontec weoley castle,************8657,K020,Vehicle Fuel,RV18X,Harborne Day Centre,A00,Adult & Communities
2017-04-19,VR,19.27,GBP,19.27,GBP,rontec weoley castle,************8657,K020,Vehicle Fuel,RV18X,Harborne Day Centre,A00,Adult & Communities
2017-04-19,VR,71.76,GBP,71.76,GBP,rontec weoley castle,************8657,K020,Vehicle Fuel,RV18X,Harborne Day Centre,A00,Adult & Communities
2017-04-26,VR,50.05,GBP,50.05,GBP,motor fuels ltd,************0788,K020,Vehicle Fuel,RV191,Moseley Day Centre,A00,Adult & Communities
2017-04-19,VR,65.76,GBP,65.76,GBP,tesco pfs 2996,************0788,K020,Vehicle Fuel,RV191,Moseley Day Centre,A00,Adult & Communities
2017-04-07,VR,94.13,GBP,94.13,GBP,millpool service s,************0788,K020,Vehicle Fuel,RV191,Moseley Day Centre,A00,Adult & Communities
2017-04-27,VR,45.8,GBP,45.8,GBP,motor fuels ltd,************6299,K020,Vehicle Fuel,RV18N,Ebrook Day Centre,A00,Adult & Communities
2017-04-24,VR,10.0,GBP,10.0,GBP,motor fuels ltd,************6299,K020,Vehicle Fuel,RV18N,Ebrook Day Centre,A00,Adult & Communities
2017-04-18,VR,40.32,GBP,40.32,GBP,penns lane sf connect,************6299,K020,Vehicle Fuel,RV18N,Ebrook Day Centre,A00,Adult & Communities
2017-04-18,VR,19.58,GBP,19.58,GBP,penns lane sf connect,************6299,K020,Vehicle Fuel,RV18N,Ebrook Day Centre,A00,Adult & Communities
2017-05-02,VR,70.01,GBP,70.01,GBP,perry barr service,************5739,K020,Vehicle Fuel,RV12T,"Shakti Elders Dce, 73 Conybere St, B12",A00,Adult & Communities
2017-04-12,VR,62.08,GBP,62.08,GBP,texaco ash motor,************3879,K020,Vehicle Fuel,RV192,Sparkbrook Resource Centre,A00,Adult & Communities
2017-04-05,VR,57.03,GBP,57.03,GBP,texaco ash motor,************3879,K020,Vehicle Fuel,RV192,Sparkbrook Resource Centre,A00,Adult & Communities
2017-04-27,VR,60.16,GBP,60.16,GBP,mrh six ways,************7915,K020,Vehicle Fuel,RV16B,The Fairway Day Centre,A00,Adult & Communities
2017-04-21,VR,56.4,GBP,56.4,GBP,mrh six ways,************7915,K020,Vehicle Fuel,RV16B,The Fairway Day Centre,A00,Adult & Communities
2017-04-28,VR,35.77,GBP,35.77,GBP,texaco ash motor,************8085,K020,Vehicle Fuel,RV192,Sparkbrook Resource Centre,A00,Adult & Communities
2017-04-26,VR,60.83,GBP,60.83,GBP,texaco ash motor,************8085,K020,Vehicle Fuel,RV192,Sparkbrook Resource Centre,A00,Adult & Communities
2017-04-26,VR,69.0,GBP,69.0,GBP,texaco ash motor,************8085,K020,Vehicle Fuel,RV192,Sparkbrook Resource Centre,A00,Adult & Communities
2017-04-21,VR,43.21,GBP,43.21,GBP,w m morrison plc,************8085,K020,Vehicle Fuel,RV192,Sparkbrook Resource Centre,A00,Adult & Communities
2017-04-18,VR,81.93,GBP,81.93,GBP,texaco ash motor,************8085,K020,Vehicle Fuel,RV192,Sparkbrook Resource Centre,A00,Adult & Communities
2017-04-07,VR,76.44,GBP,76.44,GBP,texaco ash motor,************8085,K020,Vehicle Fuel,RV192,Sparkbrook Resource Centre,A00,Adult & Communities
2017-04-25,VR,53.79,GBP,53.79,GBP,rontec moseley,************6398,K020,Vehicle Fuel,RV191,Moseley Day Centre,A00,Adult & Communities
2017-04-07,VR,74.48,GBP,74.48,GBP,rontec moseley,************6398,K020,Vehicle Fuel,RV191,Moseley Day Centre,A00,Adult & Communities
2017-04-13,VR,56.4,GBP,56.4,GBP,leaway s/stn,************8985,K020,Vehicle Fuel,RV11J,Anne Marie Howes Centre,A00,Adult & Communities
2017-04-13,VR,61.23,GBP,61.23,GBP,acocks green 224,************7966,K020,Vehicle Fuel,RV191,Moseley Day Centre,A00,Adult & Communities
2017-04-06,VR,43.73,GBP,43.73,GBP,acocks green 224,************7966,K020,Vehicle Fuel,RV191,Moseley Day Centre,A00,Adult & Communities
2017-04-28,VR,87.77,GBP,87.77,GBP,penns lane sf connect,************4993,K020,Vehicle Fuel,RV18N,Ebrook Day Centre,A00,Adult & Communities
2017-04-07,VR,53.44,GBP,53.44,GBP,penns lane sf connect,************4993,K020,Vehicle Fuel,RV18N,Ebrook Day Centre,A00,Adult & Communities
2017-04-07,VR,41.33,GBP,41.33,GBP,penns lane sf connect,************4993,K020,Vehicle Fuel,RV18N,Ebrook Day Centre,A00,Adult & Communities
2017-04-20,VR,55.35,GBP,55.35,GBP,eurogarages t/a solihull,************3036,K020,Vehicle Fuel,RV191,Moseley Day Centre,A00,Adult & Communities
2017-04-10,VZ,1080.53,GBP,1080.53,GBP,the furnishing service,************5339,L100,Equip Operational,RVB0A,Harriet Louisa Loxton Trust(ex5000,A00,Adult & Communities
2017-04-10,VZ,753.96,GBP,753.96,GBP,the furnishing service,************5339,L100,Equip Operational,RVB0A,Harriet Louisa Loxton Trust(ex5000,A00,Adult & Communities
2017-04-10,VZ,103.54,GBP,103.54,GBP,the furnishing service,************5339,L100,Equip Operational,RVB0A,Harriet Louisa Loxton Trust(ex5000,A00,Adult & Communities
2017-04-10,VZ,524.93,GBP,524.93,GBP,the furnishing service,************5339,L100,Equip Operational,RVB0A,Harriet Louisa Loxton Trust(ex5000,A00,Adult & Communities
2017-04-10,VZ,336.6,GBP,336.6,GBP,the furnishing service,************5339,L100,Equip Operational,RVB0A,Harriet Louisa Loxton Trust(ex5000,A00,Adult & Communities
2017-04-13,VR,66.39,GBP,66.39,GBP,tesco pfs 3953,************0156,K020,Vehicle Fuel,RV1K1,Elders Group - Erdington,A00,Adult & Communities
2017-04-27,VR,53.22,GBP,53.22,GBP,sparkbrook service,************8270,K020,Vehicle Fuel,RV12T,"Shakti Elders Dce, 73 Conybere St, B12",A00,Adult & Communities
2017-04-13,VR,46.97,GBP,46.97,GBP,sparkbrook service,************8270,K020,Vehicle Fuel,RV12T,"Shakti Elders Dce, 73 Conybere St, B12",A00,Adult & Communities
2017-04-12,VR,50.97,GBP,50.97,GBP,tex sussex sstn,************8270,K020,Vehicle Fuel,RV12T,"Shakti Elders Dce, 73 Conybere St, B12",A00,Adult & Communities
2017-04-03,VR,50.0,GBP,50.0,GBP,sparkbrook service,************8270,K020,Vehicle Fuel,RV12T,"Shakti Elders Dce, 73 Conybere St, B12",A00,Adult & Communities
2017-04-06,VR,69.23,GBP,69.23,GBP,rontec weoley castle,************4596,K020,Vehicle Fuel,RV18X,Harborne Day Centre,A00,Adult & Communities
2017-04-24,VR,73.27,GBP,73.27,GBP,acocks green 224,************6968,K020,Vehicle Fuel,RV191,Moseley Day Centre,A00,Adult & Communities
2017-04-11,VR,62.35,GBP,62.35,GBP,shell kings 587,************6968,K020,Vehicle Fuel,RV191,Moseley Day Centre,A00,Adult & Communities
2017-04-04,VR,59.96,GBP,59.96,GBP,shell kings 587,************6968,K020,Vehicle Fuel,RV191,Moseley Day Centre,A00,Adult & Communities
2017-04-25,VR,56.12,GBP,56.12,GBP,pershore road,************6265,K020,Vehicle Fuel,RV191,Moseley Day Centre,A00,Adult & Communities
2017-04-12,VR,67.68,GBP,67.68,GBP,rontec moseley,************6265,K020,Vehicle Fuel,RV191,Moseley Day Centre,A00,Adult & Communities
2017-04-11,VR,47.81,GBP,47.81,GBP,rontec moseley,************6265,K020,Vehicle Fuel,RV191,Moseley Day Centre,A00,Adult & Communities
2017-04-28,VR,56.06,GBP,56.06,GBP,mrh six ways,************7800,K020,Vehicle Fuel,RV167,"Elwood Dc (Pd), 270 Reservoir Rd B23",A00,Adult & Communities
2017-04-25,VR,58.32,GBP,58.32,GBP,mrh six ways,************7800,K020,Vehicle Fuel,RV167,"Elwood Dc (Pd), 270 Reservoir Rd B23",A00,Adult & Communities
2017-04-24,VR,63.0,GBP,63.0,GBP,mrh six ways,************7800,K020,Vehicle Fuel,RV167,"Elwood Dc (Pd), 270 Reservoir Rd B23",A00,Adult & Communities
2017-04-26,VR,79.37,GBP,79.37,GBP,rontec longbridge,************9690,K020,Vehicle Fuel,RV16B,The Fairway Day Centre,A00,Adult & Communities
2017-04-26,VR,64.39,GBP,64.39,GBP,shell harborne,************6225,K020,Vehicle Fuel,RV1K3,Elders Group - Harborne,A00,Adult & Communities
2017-04-13,VR,68.27,GBP,68.27,GBP,shell harborne,************6225,K020,Vehicle Fuel,RV1K3,Elders Group - Harborne,A00,Adult & Communities
2017-04-04,VR,66.48,GBP,66.48,GBP,shell harborne,************6225,K020,Vehicle Fuel,RV1K3,Elders Group - Harborne,A00,Adult & Communities
2017-04-04,VR,14.54,GBP,14.54,GBP,shell harborne,************6225,K020,Vehicle Fuel,RV1K3,Elders Group - Harborne,A00,Adult & Communities
2017-05-02,VR,41.25,GBP,41.25,GBP,w m morrison plc,************4485,K020,Vehicle Fuel,RV18R,Alderman Bowen Dc (Ld),A00,Adult & Communities
2017-05-02,VR,52.28,GBP,52.28,GBP,w m morrison plc,************4485,K020,Vehicle Fuel,RV18R,Alderman Bowen Dc (Ld),A00,Adult & Communities
2017-05-02,VR,42.48,GBP,42.48,GBP,w m morrison plc,************4485,K020,Vehicle Fuel,RV18R,Alderman Bowen Dc (Ld),A00,Adult & Communities
2017-05-02,VR,43.62,GBP,43.62,GBP,w m morrison plc,************4485,K020,Vehicle Fuel,RV18R,Alderman Bowen Dc (Ld),A00,Adult & Communities
2017-04-18,VR,59.67,GBP,59.67,GBP,w m morrison plc,************4485,K020,Vehicle Fuel,RV18R,Alderman Bowen Dc (Ld),A00,Adult & Communities
2017-04-10,VR,41.42,GBP,41.42,GBP,w m morrison plc,************4485,K020,Vehicle Fuel,RV18R,Alderman Bowen Dc (Ld),A00,Adult & Communities
2017-04-10,VR,66.3,GBP,66.3,GBP,w m morrison plc,************4485,K020,Vehicle Fuel,RV18R,Alderman Bowen Dc (Ld),A00,Adult & Communities
2017-04-11,VR,99.96,GBP,99.96,GBP,www.cips.org,************7557,MC70,Supplies & Sev Mic,RVA0K,Admin Support,A00,Adult & Communities
2017-04-12,VR,38.29,GBP,38.29,GBP,w m morrison plc,************1910,K020,Vehicle Fuel,RV18R,Alderman Bowen Dc (Ld),A00,Adult & Communities
2017-04-05,VR,37.96,GBP,37.96,GBP,shell corrida 108,************1910,K020,Vehicle Fuel,RV18R,Alderman Bowen Dc (Ld),A00,Adult & Communities
2017-04-18,VZ,22.9,GBP,22.9,GBP,paypal naturalnatu,************2348,MC70,Supplies & Sev Mic,RVL00,PSS Central Teams,A00,Adult & Communities
2017-04-08,VR,35.96,GBP,35.96,GBP,fasthosts internet,************2348,L9Y0,Computing Other,RV3VG,AD Adults Strategy,A00,Adult & Communities
2017-04-03,VR,60.0,GBP,60.0,GBP,rontec longbridge,************3050,K020,Vehicle Fuel,RV16B,The Fairway Day Centre,A00,Adult & Communities
2017-04-28,VR,49.36,GBP,49.36,GBP,rontec weoley castle,************3284,K020,Vehicle Fuel,RV18X,Harborne Day Centre,A00,Adult & Communities
2017-04-27,VR,50.34,GBP,50.34,GBP,rontec weoley castle,************3284,K020,Vehicle Fuel,RV18X,Harborne Day Centre,A00,Adult & Communities
2017-04-24,VR,73.46,GBP,73.46,GBP,rontec weoley castle,************3284,K020,Vehicle Fuel,RV18X,Harborne Day Centre,A00,Adult & Communities
2017-04-20,VR,47.3,GBP,47.3,GBP,rontec weoley castle,************3284,K020,Vehicle Fuel,RV18X,Harborne Day Centre,A00,Adult & Communities
2017-04-12,VR,42.49,GBP,42.49,GBP,rontec weoley castle,************3284,K020,Vehicle Fuel,RV18X,Harborne Day Centre,A00,Adult & Communities
2017-04-06,VR,44.77,GBP,44.77,GBP,rontec weoley castle,************3284,K020,Vehicle Fuel,RV18X,Harborne Day Centre,A00,Adult & Communities
2017-04-03,VR,55.56,GBP,55.56,GBP,rontec weoley castle,************3284,K020,Vehicle Fuel,RV18X,Harborne Day Centre,A00,Adult & Communities
2017-04-28,VR,60.0,GBP,60.0,GBP,motor fuels ltd,************6315,K020,Vehicle Fuel,RV18N,Ebrook Day Centre,A00,Adult & Communities
2017-04-18,VR,58.88,GBP,58.88,GBP,penns lane sf connect,************6315,K020,Vehicle Fuel,RV18N,Ebrook Day Centre,A00,Adult & Communities
2017-04-07,VR,24.14,GBP,24.14,GBP,penns lane sf connect,************6315,K020,Vehicle Fuel,RV18N,Ebrook Day Centre,A00,Adult & Communities
2017-04-18,VR,60.0,GBP,60.0,GBP,rontec weoley castle,************7792,K020,Vehicle Fuel,RV18X,Harborne Day Centre,A00,Adult & Communities
2017-04-13,VR,50.0,GBP,50.0,GBP,rontec weoley castle,************7792,K020,Vehicle Fuel,RV18X,Harborne Day Centre,A00,Adult & Communities
2017-04-10,VR,50.0,GBP,50.0,GBP,rontec weoley castle,************7792,K020,Vehicle Fuel,RV18X,Harborne Day Centre,A00,Adult & Communities
2017-04-06,VR,51.02,GBP,51.02,GBP,rontec weoley castle,************7792,K020,Vehicle Fuel,RV18X,Harborne Day Centre,A00,Adult & Communities
2017-04-26,VR,68.26,GBP,68.26,GBP,beeches road servi,************8079,K020,Vehicle Fuel,RVA11,Beeches GOLDD,A00,Adult & Communities
2017-04-26,VR,52.26,GBP,52.26,GBP,beeches road servi,************8079,K020,Vehicle Fuel,RVA11,Beeches GOLDD,A00,Adult & Communities
2017-04-10,VR,59.83,GBP,59.83,GBP,beeches road servi,************8079,K020,Vehicle Fuel,RVA11,Beeches GOLDD,A00,Adult & Communities
2017-04-05,VR,50.0,GBP,50.0,GBP,beeches road servi,************8079,K020,Vehicle Fuel,RVA11,Beeches GOLDD,A00,Adult & Communities
2017-04-04,VR,54.85,GBP,54.85,GBP,beeches road servi,************8079,K020,Vehicle Fuel,RVA11,Beeches GOLDD,A00,Adult & Communities
2017-04-21,VR,28.61,GBP,28.61,GBP,shell fiveways 387,************5612,K020,Vehicle Fuel,RV1K2,Elders Group - Ladywood,A00,Adult & Communities
2017-04-19,VR,15.12,GBP,15.12,GBP,shell fiveways 387,************5612,K020,Vehicle Fuel,RV1K2,Elders Group - Ladywood,A00,Adult & Communities
2017-04-19,VR,79.41,GBP,79.41,GBP,shell fiveways 387,************5612,K020,Vehicle Fuel,RV1K2,Elders Group - Ladywood,A00,Adult & Communities
2017-04-07,VR,64.63,GBP,64.63,GBP,shell fiveways 387,************5612,K020,Vehicle Fuel,RV1K2,Elders Group - Ladywood,A00,Adult & Communities
2017-04-25,VR,80.01,GBP,80.01,GBP,shell aqueduct,************5398,K020,Vehicle Fuel,RV125,"St Stephens Dce, 171 Nineveh Rd, B21",A00,Adult & Communities
2017-04-18,VR,81.7,GBP,81.7,GBP,shell aqueduct,************5398,K020,Vehicle Fuel,RV125,"St Stephens Dce, 171 Nineveh Rd, B21",A00,Adult & Communities
2017-04-26,VR,75.16,GBP,75.16,GBP,mrh six ways,************4609,K020,Vehicle Fuel,RV167,"Elwood Dc (Pd), 270 Reservoir Rd B23",A00,Adult & Communities
2017-04-07,VR,72.12,GBP,72.12,GBP,mrh six ways,************4609,K020,Vehicle Fuel,RV167,"Elwood Dc (Pd), 270 Reservoir Rd B23",A00,Adult & Communities
2017-04-04,VR,67.29,GBP,67.29,GBP,mrh six ways,************4609,K020,Vehicle Fuel,RV167,"Elwood Dc (Pd), 270 Reservoir Rd B23",A00,Adult & Communities
2017-04-04,VR,64.34,GBP,64.34,GBP,mrh six ways,************4609,K020,Vehicle Fuel,RV167,"Elwood Dc (Pd), 270 Reservoir Rd B23",A00,Adult & Communities
2017-04-04,VR,60.02,GBP,60.02,GBP,mrh six ways,************4609,K020,Vehicle Fuel,RV167,"Elwood Dc (Pd), 270 Reservoir Rd B23",A00,Adult & Communities
2017-05-02,VR,41.67,GBP,41.67,GBP,paypal naep,************7758,MC70,Supplies & Sev Mic,RVB0A,Harriet Louisa Loxton Trust(ex5000,A00,Adult & Communities
2017-05-02,VR,41.67,GBP,41.67,GBP,paypal naep,************7758,MC70,Supplies & Sev Mic,RVB0A,Harriet Louisa Loxton Trust(ex5000,A00,Adult & Communities
2017-04-08,VR,7.0,GBP,7.0,GBP,motor fuels ltd,************4526,K020,Vehicle Fuel,RV14R,Mobile Night Care Service,A00,Adult & Communities
2017-04-08,VR,10.0,GBP,10.0,GBP,motor fuels ltd,************4526,K020,Vehicle Fuel,RV14R,Mobile Night Care Service,A00,Adult & Communities
2017-04-07,VR,74.56,GBP,74.56,GBP,tesco pfs 4203,************3813,K020,Vehicle Fuel,RV125,"St Stephens Dce, 171 Nineveh Rd, B21",A00,Adult & Communities
2017-04-18,VR,41.8,GBP,41.8,GBP,penns lane sf connect,************1739,K020,Vehicle Fuel,RV18N,Ebrook Day Centre,A00,Adult & Communities
2017-04-07,VR,48.35,GBP,48.35,GBP,penns lane sf connect,************1739,K020,Vehicle Fuel,RV18N,Ebrook Day Centre,A00,Adult & Communities
2017-04-21,VR,78.7,GBP,78.7,GBP,rontec longbridge,************7107,K020,Vehicle Fuel,RV16B,The Fairway Day Centre,A00,Adult & Communities
2017-04-11,VR,79.89,GBP,79.89,GBP,rontec longbridge,************7107,K020,Vehicle Fuel,RV16B,The Fairway Day Centre,A00,Adult & Communities
2017-04-03,VR,78.21,GBP,78.21,GBP,rontec longbridge,************7107,K020,Vehicle Fuel,RV16B,The Fairway Day Centre,A00,Adult & Communities
2017-04-28,VR,32.9,GBP,32.9,GBP,mrh six ways,************6696,K020,Vehicle Fuel,RV167,"Elwood Dc (Pd), 270 Reservoir Rd B23",A00,Adult & Communities
2017-04-28,VR,25.0,GBP,25.0,GBP,mrh six ways,************6696,K020,Vehicle Fuel,RV167,"Elwood Dc (Pd), 270 Reservoir Rd B23",A00,Adult & Communities
2017-04-26,VR,66.25,GBP,66.25,GBP,mrh six ways,************6696,K020,Vehicle Fuel,RV167,"Elwood Dc (Pd), 270 Reservoir Rd B23",A00,Adult & Communities
2017-04-26,VR,58.0,GBP,58.0,GBP,mrh six ways,************6696,K020,Vehicle Fuel,RV167,"Elwood Dc (Pd), 270 Reservoir Rd B23",A00,Adult & Communities
2017-04-12,VR,73.34,GBP,73.34,GBP,mrh six ways,************6696,K020,Vehicle Fuel,RV167,"Elwood Dc (Pd), 270 Reservoir Rd B23",A00,Adult & Communities
2017-04-10,VR,69.0,GBP,69.0,GBP,mrh six ways,************6696,K020,Vehicle Fuel,RV167,"Elwood Dc (Pd), 270 Reservoir Rd B23",A00,Adult & Communities
2017-04-06,VR,62.0,GBP,62.0,GBP,mrh six ways,************6696,K020,Vehicle Fuel,RV167,"Elwood Dc (Pd), 270 Reservoir Rd B23",A00,Adult & Communities
2017-04-24,VR,57.82,GBP,57.82,GBP,malthurst limited,************7784,K020,Vehicle Fuel,RV18P,Hockley Day Centre,A00,Adult & Communities
2017-04-24,VR,39.08,GBP,39.08,GBP,malthurst limited,************7784,K020,Vehicle Fuel,RV18P,Hockley Day Centre,A00,Adult & Communities
2017-04-24,VR,76.45,GBP,76.45,GBP,malthurst limited,************7784,K020,Vehicle Fuel,RV18P,Hockley Day Centre,A00,Adult & Communities
