TRANS DATE,TRANS VAT DESC,ORIGINAL GROSS AMT,ORIGINAL CUR,BILLING GROSS AMT,BILLING CUR CODE,MERCHANT NAME,CARD NUMBER,TRANS CAC CODE 1,TRANS CAC DESC 1,TRANS CAC CODE 2,TRANS CAC DESC 2,TRANS CAC CODE 3,Directorate
2017-03-27,VR,74.57,GBP,74.57,GBP,texaco ash motor,************7214,K020,Vehicle Fuel,RV12T,"Shakti Elders Dce, 73 Conybere St, B12",A00,Adult & Communities
2017-03-24,VR,67.0,GBP,67.0,GBP,texaco ash motor,************7214,K020,Vehicle Fuel,RV12T,"Shakti Elders Dce, 73 Conybere St, B12",A00,Adult & Communities
2017-03-21,VR,60.0,GBP,60.0,GBP,texaco ash motor,************7214,K020,Vehicle Fuel,RV12T,"Shakti Elders Dce, 73 Conybere St, B12",A00,Adult & Communities
2017-03-20,VR,64.02,GBP,64.02,GBP,texaco ash motor,************7214,K020,Vehicle Fuel,RV12T,"Shakti Elders Dce, 73 Conybere St, B12",A00,Adult & Communities
2017-03-13,VR,76.5,GBP,76.5,GBP,texaco ash motor,************7214,K020,Vehicle Fuel,RV12T,"Shakti Elders Dce, 73 Conybere St, B12",A00,Adult & Communities
2017-03-09,VR,59.53,GBP,59.53,GBP,texaco ash motor,************7214,K020,Vehicle Fuel,RV12T,"Shakti Elders Dce, 73 Conybere St, B12",A00,Adult & Communities
2017-03-07,VR,64.14,GBP,64.14,GBP,texaco ash motor,************7214,K020,Vehicle Fuel,RV12T,"Shakti Elders Dce, 73 Conybere St, B12",A00,Adult & Communities
2017-03-30,VZ,20.0,GBP,20.0,GBP,hmcourts-service.g,************8998,MC70,Supplies & Sev Mic,RV3T0,Mental Health Management Budget,A00,Adult & Communities
2017-03-29,VZ,20.0,GBP,20.0,GBP,hmcourts-service.g,************8998,MC70,Supplies & Sev Mic,RV3T0,Mental Health Management Budget,A00,Adult & Communities
2017-03-29,VZ,20.0,GBP,20.0,GBP,hmcourts-service.g,************8998,MC70,Supplies & Sev Mic,RV3T0,Mental Health Management Budget,A00,Adult & Communities
2017-03-27,VZ,20.0,GBP,20.0,GBP,hmcourts-service.g,************8998,MC70,Supplies & Sev Mic,RV3T0,Mental Health Management Budget,A00,Adult & Communities
2017-03-20,VZ,20.0,GBP,20.0,GBP,hmcourts-service.g,************8998,MC70,Supplies & Sev Mic,RV3T0,Mental Health Management Budget,A00,Adult & Communities
2017-03-16,VZ,20.0,GBP,20.0,GBP,hmcourts-service.g,************8998,MC70,Supplies & Sev Mic,RV3T0,Mental Health Management Budget,A00,Adult & Communities
2017-03-06,VZ,20.0,GBP,20.0,GBP,hmcourts-service.g,************8998,MC70,Supplies & Sev Mic,RV3T0,Mental Health Management Budget,A00,Adult & Communities
2017-03-03,VZ,20.0,GBP,20.0,GBP,hmcourts-service.g,************8998,MC70,Supplies & Sev Mic,RV3T0,Mental Health Management Budget,A00,Adult & Communities
2017-03-23,VR,74.28,GBP,74.28,GBP,tesco pfs 3953,************9038,K020,Vehicle Fuel,RV1K1,Elders Group - Erdington,A00,Adult & Communities
2017-03-14,VR,78.0,GBP,78.0,GBP,shell aqueduct,************9038,K020,Vehicle Fuel,RV1K1,Elders Group - Erdington,A00,Adult & Communities
2017-03-17,VR,59.0,GBP,59.0,GBP,tesco pfs 6119,************8311,K020,Vehicle Fuel,RV1K3,Elders Group - Harborne,A00,Adult & Communities
2017-03-30,VR,69.0,GBP,69.0,GBP,malthurst limited,************3668,K020,Vehicle Fuel,RV18P,Hockley Day Centre,A00,Adult & Communities
2017-03-14,VR,51.0,GBP,51.0,GBP,malthurst limited,************3668,K020,Vehicle Fuel,RV18P,Hockley Day Centre,A00,Adult & Communities
2017-03-03,VR,60.0,GBP,60.0,GBP,malthurst limited,************3668,K020,Vehicle Fuel,RV18P,Hockley Day Centre,A00,Adult & Communities
2017-03-09,VR,49.43,GBP,49.43,GBP,malthurst petroleu,************8061,K020,Vehicle Fuel,RVA12,Enablement Tyburn Rd,A00,Adult & Communities
2017-03-23,VR,50.62,GBP,50.62,GBP,penns lane sf connect,************4985,K020,Vehicle Fuel,RV18N,Ebrook Day Centre,A00,Adult & Communities
2017-03-23,VR,72.04,GBP,72.04,GBP,penns lane sf connect,************4985,K020,Vehicle Fuel,RV18N,Ebrook Day Centre,A00,Adult & Communities
2017-03-16,VR,63.02,GBP,63.02,GBP,penns lane sf connect,************4985,K020,Vehicle Fuel,RV18N,Ebrook Day Centre,A00,Adult & Communities
2017-03-15,VR,72.99,GBP,72.99,GBP,penns lane sf connect,************4985,K020,Vehicle Fuel,RV18N,Ebrook Day Centre,A00,Adult & Communities
2017-03-07,VR,52.8,GBP,52.8,GBP,penns lane sf connect,************4985,K020,Vehicle Fuel,RV18N,Ebrook Day Centre,A00,Adult & Communities
2017-03-23,VR,48.63,GBP,48.63,GBP,tex city sstn,************5440,K020,Vehicle Fuel,RV12T,"Shakti Elders Dce, 73 Conybere St, B12",A00,Adult & Communities
2017-03-16,VR,62.86,GBP,62.86,GBP,tex city sstn,************5440,K020,Vehicle Fuel,RV12T,"Shakti Elders Dce, 73 Conybere St, B12",A00,Adult & Communities
2017-03-07,VR,71.28,GBP,71.28,GBP,tex sussex sstn,************5440,K020,Vehicle Fuel,RV12T,"Shakti Elders Dce, 73 Conybere St, B12",A00,Adult & Communities
2017-03-31,VR,57.71,GBP,57.71,GBP,rontec weoley castle,************7776,K020,Vehicle Fuel,RV18X,Harborne Day Centre,A00,Adult & Communities
2017-03-30,VR,51.72,GBP,51.72,GBP,rontec weoley castle,************7776,K020,Vehicle Fuel,RV18X,Harborne Day Centre,A00,Adult & Communities
2017-03-15,VR,60.37,GBP,60.37,GBP,rontec weoley castle,************7776,K020,Vehicle Fuel,RV18X,Harborne Day Centre,A00,Adult & Communities
2017-03-09,VR,55.15,GBP,55.15,GBP,rontec weoley castle,************7776,K020,Vehicle Fuel,RV18X,Harborne Day Centre,A00,Adult & Communities
2017-03-07,VR,58.5,GBP,58.5,GBP,rontec weoley castle,************7776,K020,Vehicle Fuel,RV18X,Harborne Day Centre,A00,Adult & Communities
2017-03-24,VR,42.37,GBP,42.37,GBP,leaway s/stn,************4679,K020,Vehicle Fuel,RV1K7,Elders Sunday Grp,A00,Adult & Communities
2017-03-20,VR,67.08,GBP,67.08,GBP,leaway s/stn,************4679,K020,Vehicle Fuel,RV1K7,Elders Sunday Grp,A00,Adult & Communities
2017-03-09,VR,71.71,GBP,71.71,GBP,leaway s/stn,************4679,K020,Vehicle Fuel,RV1K7,Elders Sunday Grp,A00,Adult & Communities
2017-03-10,VR,66.0,GBP,66.0,GBP,shell aqueduct,************5465,K020,Vehicle Fuel,RV125,"St Stephens Dce, 171 Nineveh Rd, B21",A00,Adult & Communities
2017-03-14,VR,61.22,GBP,61.22,GBP,malthurst limited,************5471,K020,Vehicle Fuel,RV18P,Hockley Day Centre,A00,Adult & Communities
2017-03-25,VZ,25.34,GBP,25.34,GBP,amazon uk retail amazon.c,************4094,L120,Equip Other,RV3GT,Adult Placements,A00,Adult & Communities
2017-03-17,VR,8.32,GBP,8.32,GBP,fast key services limi,************4094,L120,Equip Other,RVL00,PSS Central Teams,A00,Adult & Communities
2017-03-30,VR,65.98,GBP,65.98,GBP,rontec weoley castle,************1969,K020,Vehicle Fuel,RV18X,Harborne Day Centre,A00,Adult & Communities
2017-03-29,VR,22.18,GBP,22.18,GBP,rontec weoley castle,************1969,K020,Vehicle Fuel,RV18X,Harborne Day Centre,A00,Adult & Communities
2017-03-28,VR,28.7,GBP,28.7,GBP,rontec weoley castle,************1969,K020,Vehicle Fuel,RV18X,Harborne Day Centre,A00,Adult & Communities
2017-03-22,VR,27.97,GBP,27.97,GBP,rontec weoley castle,************1969,K020,Vehicle Fuel,RV18X,Harborne Day Centre,A00,Adult & Communities
2017-03-21,VR,78.43,GBP,78.43,GBP,rontec weoley castle,************1969,K020,Vehicle Fuel,RV18X,Harborne Day Centre,A00,Adult & Communities
2017-03-09,VR,58.55,GBP,58.55,GBP,rontec weoley castle,************1969,K020,Vehicle Fuel,RV18X,Harborne Day Centre,A00,Adult & Communities
2017-03-08,VR,66.88,GBP,66.88,GBP,leaway s/stn,************8055,K020,Vehicle Fuel,RV1K7,Elders Sunday Grp,A00,Adult & Communities
2017-03-28,VR,58.18,GBP,58.18,GBP,rontec weoley castle,************8657,K020,Vehicle Fuel,RV18X,Harborne Day Centre,A00,Adult & Communities
2017-03-28,VR,80.64,GBP,80.64,GBP,rontec weoley castle,************8657,K020,Vehicle Fuel,RV18X,Harborne Day Centre,A00,Adult & Communities
2017-03-17,VR,53.2,GBP,53.2,GBP,rontec weoley castle,************8657,K020,Vehicle Fuel,RV18X,Harborne Day Centre,A00,Adult & Communities
2017-03-10,VR,61.92,GBP,61.92,GBP,rontec weoley castle,************8657,K020,Vehicle Fuel,RV18X,Harborne Day Centre,A00,Adult & Communities
2017-03-02,VR,62.65,GBP,62.65,GBP,rontec weoley castle,************8657,K020,Vehicle Fuel,RV18X,Harborne Day Centre,A00,Adult & Communities
2017-03-30,VR,36.73,GBP,36.73,GBP,motor fuels ltd,************6299,K020,Vehicle Fuel,RV18N,Ebrook Day Centre,A00,Adult & Communities
2017-03-23,VR,22.86,GBP,22.86,GBP,penns lane sf connect,************6299,K020,Vehicle Fuel,RV18N,Ebrook Day Centre,A00,Adult & Communities
2017-03-22,VR,68.65,GBP,68.65,GBP,esso perry barr service s,************5739,K020,Vehicle Fuel,RV12T,"Shakti Elders Dce, 73 Conybere St, B12",A00,Adult & Communities
2017-03-28,VR,26.48,GBP,26.48,GBP,texaco ash motor,************3879,K020,Vehicle Fuel,RV192,Sparkbrook Resource Centre,A00,Adult & Communities
2017-03-21,VR,53.73,GBP,53.73,GBP,texaco ash motor,************3879,K020,Vehicle Fuel,RV192,Sparkbrook Resource Centre,A00,Adult & Communities
2017-03-14,VR,40.89,GBP,40.89,GBP,texaco ash motor,************3879,K020,Vehicle Fuel,RV192,Sparkbrook Resource Centre,A00,Adult & Communities
2017-03-07,VR,55.76,GBP,55.76,GBP,texaco ash motor,************3879,K020,Vehicle Fuel,RV192,Sparkbrook Resource Centre,A00,Adult & Communities
2017-03-30,VR,59.35,GBP,59.35,GBP,malthurst kings norton,************7915,K020,Vehicle Fuel,RV16B,The Fairway Day Centre,A00,Adult & Communities
2017-03-24,VR,40.96,GBP,40.96,GBP,mrh six ways,************7915,K020,Vehicle Fuel,RV16B,The Fairway Day Centre,A00,Adult & Communities
2017-03-20,VR,57.32,GBP,57.32,GBP,mrh six ways,************7915,K020,Vehicle Fuel,RV16B,The Fairway Day Centre,A00,Adult & Communities
2017-03-13,VR,48.1,GBP,48.1,GBP,mrh six ways,************7915,K020,Vehicle Fuel,RV16B,The Fairway Day Centre,A00,Adult & Communities
2017-03-06,VR,50.65,GBP,50.65,GBP,mrh six ways,************7915,K020,Vehicle Fuel,RV16B,The Fairway Day Centre,A00,Adult & Communities
2017-03-02,VR,69.25,GBP,69.25,GBP,rontec longbridge,************7915,K020,Vehicle Fuel,RV16B,The Fairway Day Centre,A00,Adult & Communities
2017-03-16,VR,84.31,GBP,84.31,GBP,texaco ash motor,************8085,K020,Vehicle Fuel,RV192,Sparkbrook Resource Centre,A00,Adult & Communities
2017-03-06,VR,77.45,GBP,77.45,GBP,texaco ash motor,************8085,K020,Vehicle Fuel,RV192,Sparkbrook Resource Centre,A00,Adult & Communities
2017-03-27,VR,49.67,GBP,49.67,GBP,esso merestones,************6398,K020,Vehicle Fuel,RV191,Moseley Day Centre,A00,Adult & Communities
2017-03-24,VR,40.16,GBP,40.16,GBP,leaway s/stn,************8985,K020,Vehicle Fuel,RV11J,Anne Marie Howes Centre,A00,Adult & Communities
2017-03-20,VR,69.41,GBP,69.41,GBP,leaway s/stn,************8985,K020,Vehicle Fuel,RV11J,Anne Marie Howes Centre,A00,Adult & Communities
2017-03-17,VR,25.0,GBP,25.0,GBP,leaway s/stn,************8985,K020,Vehicle Fuel,RV11J,Anne Marie Howes Centre,A00,Adult & Communities
2017-03-15,VR,35.98,GBP,35.98,GBP,leaway s/stn,************8985,K020,Vehicle Fuel,RV11J,Anne Marie Howes Centre,A00,Adult & Communities
2017-03-31,VR,56.0,GBP,56.0,GBP,acocks green 224,************7966,K020,Vehicle Fuel,RV191,Moseley Day Centre,A00,Adult & Communities
2017-03-24,VR,51.47,GBP,51.47,GBP,acocks green 224,************7966,K020,Vehicle Fuel,RV191,Moseley Day Centre,A00,Adult & Communities
2017-03-20,VR,56.83,GBP,56.83,GBP,acocks green 224,************7966,K020,Vehicle Fuel,RV191,Moseley Day Centre,A00,Adult & Communities
2017-03-13,VR,54.54,GBP,54.54,GBP,acocks green 224,************7966,K020,Vehicle Fuel,RV191,Moseley Day Centre,A00,Adult & Communities
2017-03-09,VR,81.67,GBP,81.67,GBP,bp kensington f/stn,************7966,K020,Vehicle Fuel,RV191,Moseley Day Centre,A00,Adult & Communities
2017-03-31,VR,56.84,GBP,56.84,GBP,penns lane sf connect,************4993,K020,Vehicle Fuel,RV18N,Ebrook Day Centre,A00,Adult & Communities
2017-03-31,VR,70.3,GBP,70.3,GBP,penns lane sf connect,************4993,K020,Vehicle Fuel,RV18N,Ebrook Day Centre,A00,Adult & Communities
2017-03-23,VR,26.67,GBP,26.67,GBP,penns lane sf connect,************4993,K020,Vehicle Fuel,RV18N,Ebrook Day Centre,A00,Adult & Communities
2017-03-10,VR,55.59,GBP,55.59,GBP,penns lane sf connect,************4993,K020,Vehicle Fuel,RV18N,Ebrook Day Centre,A00,Adult & Communities
2017-03-07,VR,78.97,GBP,78.97,GBP,penns lane sf connect,************4993,K020,Vehicle Fuel,RV18N,Ebrook Day Centre,A00,Adult & Communities
2017-03-07,VR,76.46,GBP,76.46,GBP,penns lane sf connect,************4993,K020,Vehicle Fuel,RV18N,Ebrook Day Centre,A00,Adult & Communities
2017-03-22,VR,80.2,GBP,80.2,GBP,shell kings 587,************3036,K020,Vehicle Fuel,RV191,Moseley Day Centre,A00,Adult & Communities
2017-03-13,VR,6.97,GBP,6.97,GBP,tesco pfs 6119,************3036,K020,Vehicle Fuel,RV191,Moseley Day Centre,A00,Adult & Communities
2017-03-10,VR,63.71,GBP,63.71,GBP,sainsburys petrol,************3036,K020,Vehicle Fuel,RV191,Moseley Day Centre,A00,Adult & Communities
2017-03-06,VR,86.04,GBP,86.04,GBP,shell kings 587,************3036,K020,Vehicle Fuel,RV191,Moseley Day Centre,A00,Adult & Communities
2017-03-03,VR,85.7,GBP,85.7,GBP,bp kensington f/stn,************3036,K020,Vehicle Fuel,RV191,Moseley Day Centre,A00,Adult & Communities
2017-03-31,VR,35.0,GBP,35.0,GBP,tesco pfs 3953,************0156,K020,Vehicle Fuel,RV1K1,Elders Group - Erdington,A00,Adult & Communities
2017-03-09,VR,77.71,GBP,77.71,GBP,tesco pfs 3953,************0156,K020,Vehicle Fuel,RV1K1,Elders Group - Erdington,A00,Adult & Communities
2017-03-23,VR,18.31,GBP,18.31,GBP,tex sussex sstn,************8270,K020,Vehicle Fuel,RV12T,"Shakti Elders Dce, 73 Conybere St, B12",A00,Adult & Communities
2017-03-21,VR,50.8,GBP,50.8,GBP,tex sussex sstn,************8270,K020,Vehicle Fuel,RV12T,"Shakti Elders Dce, 73 Conybere St, B12",A00,Adult & Communities
2017-03-13,VR,58.25,GBP,58.25,GBP,tex sussex sstn,************8270,K020,Vehicle Fuel,RV12T,"Shakti Elders Dce, 73 Conybere St, B12",A00,Adult & Communities
2017-03-09,VR,50.71,GBP,50.71,GBP,sparkbrook service,************8270,K020,Vehicle Fuel,RV12T,"Shakti Elders Dce, 73 Conybere St, B12",A00,Adult & Communities
2017-03-30,VR,66.38,GBP,66.38,GBP,rontec weoley castle,************4596,K020,Vehicle Fuel,RV18X,Harborne Day Centre,A00,Adult & Communities
2017-03-28,VR,49.35,GBP,49.35,GBP,rontec weoley castle,************4596,K020,Vehicle Fuel,RV18X,Harborne Day Centre,A00,Adult & Communities
2017-03-23,VR,63.27,GBP,63.27,GBP,rontec weoley castle,************4596,K020,Vehicle Fuel,RV18X,Harborne Day Centre,A00,Adult & Communities
2017-03-22,VR,67.82,GBP,67.82,GBP,rontec weoley castle,************4596,K020,Vehicle Fuel,RV18X,Harborne Day Centre,A00,Adult & Communities
2017-03-15,VR,70.93,GBP,70.93,GBP,rontec weoley castle,************4596,K020,Vehicle Fuel,RV18X,Harborne Day Centre,A00,Adult & Communities
2017-03-08,VR,60.33,GBP,60.33,GBP,rontec weoley castle,************4596,K020,Vehicle Fuel,RV18X,Harborne Day Centre,A00,Adult & Communities
2017-03-02,VR,56.28,GBP,56.28,GBP,rontec weoley castle,************4596,K020,Vehicle Fuel,RV18X,Harborne Day Centre,A00,Adult & Communities
2017-03-24,VR,38.48,GBP,38.48,GBP,shell kings 587,************6968,K020,Vehicle Fuel,RV191,Moseley Day Centre,A00,Adult & Communities
2017-03-21,VR,64.78,GBP,64.78,GBP,shell kings 587,************6968,K020,Vehicle Fuel,RV191,Moseley Day Centre,A00,Adult & Communities
2017-03-06,VR,85.06,GBP,85.06,GBP,shell fiveways 387,************9696,K020,Vehicle Fuel,RV1K2,Elders Group - Ladywood,A00,Adult & Communities
2017-03-31,VR,63.1,GBP,63.1,GBP,rontec moseley,************6265,K020,Vehicle Fuel,RV191,Moseley Day Centre,A00,Adult & Communities
2017-03-14,VR,73.77,GBP,73.77,GBP,shell kings 587,************6265,K020,Vehicle Fuel,RV191,Moseley Day Centre,A00,Adult & Communities
2017-03-07,VR,43.6,GBP,43.6,GBP,shell kings 587,************6265,K020,Vehicle Fuel,RV191,Moseley Day Centre,A00,Adult & Communities
2017-03-28,VR,44.52,GBP,44.52,GBP,mrh six ways,************7800,K020,Vehicle Fuel,RV167,"Elwood Dc (Pd), 270 Reservoir Rd B23",A00,Adult & Communities
2017-03-21,VR,73.75,GBP,73.75,GBP,mrh six ways,************7800,K020,Vehicle Fuel,RV167,"Elwood Dc (Pd), 270 Reservoir Rd B23",A00,Adult & Communities
2017-03-08,VR,60.13,GBP,60.13,GBP,mrh six ways,************7800,K020,Vehicle Fuel,RV167,"Elwood Dc (Pd), 270 Reservoir Rd B23",A00,Adult & Communities
2017-03-23,VR,40.01,GBP,40.01,GBP,shell harborne,************6225,K020,Vehicle Fuel,RV1K3,Elders Group - Harborne,A00,Adult & Communities
2017-03-08,VR,58.13,GBP,58.13,GBP,shell harborne,************6225,K020,Vehicle Fuel,RV1K3,Elders Group - Harborne,A00,Adult & Communities
2017-03-28,VR,47.31,GBP,47.31,GBP,shell corrida 108,************4485,K020,Vehicle Fuel,RV18R,Alderman Bowen Dc (Ld),A00,Adult & Communities
2017-03-28,VR,48.63,GBP,48.63,GBP,shell corrida 108,************4485,K020,Vehicle Fuel,RV18R,Alderman Bowen Dc (Ld),A00,Adult & Communities
2017-03-28,VR,26.71,GBP,26.71,GBP,shell corrida 108,************4485,K020,Vehicle Fuel,RV18R,Alderman Bowen Dc (Ld),A00,Adult & Communities
2017-03-24,VR,65.69,GBP,65.69,GBP,shell corrida 108,************4485,K020,Vehicle Fuel,RV18R,Alderman Bowen Dc (Ld),A00,Adult & Communities
2017-03-24,VR,53.86,GBP,53.86,GBP,shell corrida 108,************4485,K020,Vehicle Fuel,RV18R,Alderman Bowen Dc (Ld),A00,Adult & Communities
2017-03-23,VR,46.87,GBP,46.87,GBP,w m morrison plc,************4485,K020,Vehicle Fuel,RV18R,Alderman Bowen Dc (Ld),A00,Adult & Communities
2017-03-16,VR,65.8,GBP,65.8,GBP,w m morrison plc,************4485,K020,Vehicle Fuel,RV18R,Alderman Bowen Dc (Ld),A00,Adult & Communities
2017-03-08,VR,52.48,GBP,52.48,GBP,w m morrison plc,************1910,K020,Vehicle Fuel,RV18R,Alderman Bowen Dc (Ld),A00,Adult & Communities
2017-03-08,VR,35.96,GBP,35.96,GBP,fasthosts internet,************2348,L9Y0,Computing Other,RV3VG,AD Adults Strategy,A00,Adult & Communities
2017-03-24,VR,59.01,GBP,59.01,GBP,rontec longbridge,************3050,K020,Vehicle Fuel,RV16B,The Fairway Day Centre,A00,Adult & Communities
2017-03-17,VR,56.01,GBP,56.01,GBP,rontec longbridge,************3050,K020,Vehicle Fuel,RV16B,The Fairway Day Centre,A00,Adult & Communities
2017-03-08,VR,57.0,GBP,57.0,GBP,rontec longbridge,************3050,K020,Vehicle Fuel,RV16B,The Fairway Day Centre,A00,Adult & Communities
2017-03-03,VR,60.0,GBP,60.0,GBP,rontec longbridge,************3050,K020,Vehicle Fuel,RV16B,The Fairway Day Centre,A00,Adult & Communities
2017-03-09,VR,47.22,GBP,47.22,GBP,rontec weoley castle,************3284,K020,Vehicle Fuel,RV18X,Harborne Day Centre,A00,Adult & Communities
2017-03-06,VR,43.46,GBP,43.46,GBP,rontec weoley castle,************3284,K020,Vehicle Fuel,RV18X,Harborne Day Centre,A00,Adult & Communities
2017-03-31,VR,27.84,GBP,27.84,GBP,penns lane sf connect,************6315,K020,Vehicle Fuel,RV18N,Ebrook Day Centre,A00,Adult & Communities
2017-03-22,VR,50.01,GBP,50.01,GBP,rontec weoley castle,************7792,K020,Vehicle Fuel,RV18X,Harborne Day Centre,A00,Adult & Communities
2017-03-16,VR,62.0,GBP,62.0,GBP,rontec weoley castle,************7792,K020,Vehicle Fuel,RV18X,Harborne Day Centre,A00,Adult & Communities
2017-03-30,VR,50.0,GBP,50.0,GBP,beeches road servi,************8079,K020,Vehicle Fuel,RVA11,Beeches GOLDD,A00,Adult & Communities
2017-03-29,VR,56.3,GBP,56.3,GBP,beeches road servi,************8079,K020,Vehicle Fuel,RVA11,Beeches GOLDD,A00,Adult & Communities
2017-03-22,VR,50.46,GBP,50.46,GBP,beeches road servi,************8079,K020,Vehicle Fuel,RVA11,Beeches GOLDD,A00,Adult & Communities
2017-03-21,VR,55.76,GBP,55.76,GBP,beeches road servi,************8079,K020,Vehicle Fuel,RVA11,Beeches GOLDD,A00,Adult & Communities
2017-03-15,VR,70.3,GBP,70.3,GBP,beeches road servi,************8079,K020,Vehicle Fuel,RVA11,Beeches GOLDD,A00,Adult & Communities
2017-03-07,VR,55.97,GBP,55.97,GBP,beeches road servi,************8079,K020,Vehicle Fuel,RVA11,Beeches GOLDD,A00,Adult & Communities
2017-03-07,VR,40.67,GBP,40.67,GBP,beeches road servi,************8079,K020,Vehicle Fuel,RVA11,Beeches GOLDD,A00,Adult & Communities
2017-03-23,VR,67.5,GBP,67.5,GBP,shell aqueduct,************5398,K020,Vehicle Fuel,RV125,"St Stephens Dce, 171 Nineveh Rd, B21",A00,Adult & Communities
2017-03-28,VR,36.43,GBP,36.43,GBP,mrh six ways,************4609,K020,Vehicle Fuel,RV167,"Elwood Dc (Pd), 270 Reservoir Rd B23",A00,Adult & Communities
