TRANS DATE,TRANS VAT DESC,ORIGINAL GROSS AMT,ORIGINAL CUR,BILLING GROSS AMT,BILLING CUR CODE,MERCHANT NAME,CARD NUMBER,TRANS CAC CODE 1,TRANS CAC DESC 1,TRANS CAC CODE 2,TRANS CAC DESC 2,TRANS CAC CODE 3,Directorate
2017-05-26,VR,71.0,GBP,71.0,GBP,shell fiveways 387,************8738,K020,Vehicle Fuel,RV12T,"Shakti Elders Dce, 73 Conybere St, B12",A00,Adult & Communities
2017-05-17,VR,63.54,GBP,63.54,GBP,bp kensington f/stn,************2823,K020,Vehicle Fuel,RV191,Moseley Day Centre,A00,Adult & Communities
2017-05-10,VR,50.41,GBP,50.41,GBP,shell kings 587,************2823,K020,Vehicle Fuel,RV191,Moseley Day Centre,A00,Adult & Communities
2017-05-25,VR,84.37,GBP,84.37,GBP,malthurst waterlinks,************2823,K020,Vehicle Fuel,RV191,Moseley Day Centre,A00,Adult & Communities
2017-05-15,VR,68.0,GBP,68.0,GBP,texaco ash motor,************7214,K020,Vehicle Fuel,RV12T,"Shakti Elders Dce, 73 Conybere St, B12",A00,Adult & Communities
2017-05-08,VR,65.55,GBP,65.55,GBP,texaco ash motor,************7214,K020,Vehicle Fuel,RV12T,"Shakti Elders Dce, 73 Conybere St, B12",A00,Adult & Communities
2017-05-25,VR,56.0,GBP,56.0,GBP,texaco ash motor,************7214,K020,Vehicle Fuel,RV12T,"Shakti Elders Dce, 73 Conybere St, B12",A00,Adult & Communities
2017-05-18,VZ,20.0,GBP,20.0,GBP,hmcourts-service.g,************8998,MC70,Supplies & Sev Mic,RV3T0,Mental Health Management Budget,A00,Adult & Communities
2017-05-30,VZ,20.0,GBP,20.0,GBP,hmcourts-service.g,************8998,MC70,Supplies & Sev Mic,RV3T0,Mental Health Management Budget,A00,Adult & Communities
2017-05-24,VR,40.0,GBP,40.0,GBP,shell harborne,************8311,K020,Vehicle Fuel,RV1K3,Elders Group - Harborne,A00,Adult & Communities
2017-05-25,VR,69.0,GBP,69.0,GBP,malthurst limited,************3668,K020,Vehicle Fuel,RV18P,Hockley Day Centre,A00,Adult & Communities
2017-05-11,VR,53.19,GBP,53.19,GBP,malthurst petroleu,************8061,K020,Vehicle Fuel,RVA12,Enablement Tyburn Rd,A00,Adult & Communities
2017-05-08,VR,66.54,GBP,66.54,GBP,malthurst petroleu,************8061,K020,Vehicle Fuel,RVA12,Enablement Tyburn Rd,A00,Adult & Communities
2017-05-25,VR,69.49,GBP,69.49,GBP,midland link,************8061,K020,Vehicle Fuel,RVA12,Enablement Tyburn Rd,A00,Adult & Communities
2017-05-19,VR,70.2,GBP,70.2,GBP,midland link,************8061,K020,Vehicle Fuel,RVA12,Enablement Tyburn Rd,A00,Adult & Communities
2017-05-12,VR,63.21,GBP,63.21,GBP,penns lane sf connect,************4985,K020,Vehicle Fuel,RV18N,Ebrook Day Centre,A00,Adult & Communities
2017-05-05,VR,41.35,GBP,41.35,GBP,penns lane sf connect,************4985,K020,Vehicle Fuel,RV18N,Ebrook Day Centre,A00,Adult & Communities
2017-05-18,VR,47.39,GBP,47.39,GBP,penns lane sf connect,************4985,K020,Vehicle Fuel,RV18N,Ebrook Day Centre,A00,Adult & Communities
2017-05-12,VR,68.9,GBP,68.9,GBP,tex sussex sstn,************5440,K020,Vehicle Fuel,RV12T,"Shakti Elders Dce, 73 Conybere St, B12",A00,Adult & Communities
2017-05-11,VR,80.0,GBP,80.0,GBP,tex sussex sstn,************5440,K020,Vehicle Fuel,RV12T,"Shakti Elders Dce, 73 Conybere St, B12",A00,Adult & Communities
2017-05-12,VR,58.26,GBP,58.26,GBP,rontec weoley castle,************7776,K020,Vehicle Fuel,RV18X,Harborne Day Centre,A00,Adult & Communities
2017-05-11,VR,68.61,GBP,68.61,GBP,rontec weoley castle,************7776,K020,Vehicle Fuel,RV18X,Harborne Day Centre,A00,Adult & Communities
2017-05-18,VR,51.84,GBP,51.84,GBP,rontec weoley castle,************7776,K020,Vehicle Fuel,RV18X,Harborne Day Centre,A00,Adult & Communities
2017-05-09,VR,58.03,GBP,58.03,GBP,leaway s/stn,************4679,K020,Vehicle Fuel,RV1K7,Elders Sunday Grp,A00,Adult & Communities
2017-05-31,VR,17.48,GBP,17.48,GBP,leaway s/stn,************4679,K020,Vehicle Fuel,RV1K7,Elders Sunday Grp,A00,Adult & Communities
2017-05-26,VR,60.95,GBP,60.95,GBP,malthurst limited,************5471,K020,Vehicle Fuel,RV18P,Hockley Day Centre,A00,Adult & Communities
2017-05-25,VZ,1500.0,GBP,1500.0,GBP,www.outsourcedeven,************4094,H2T0,Training Other,RV3DY,South Area OT Team,A00,Adult & Communities
2017-05-25,VR,58.47,GBP,58.47,GBP,fast key services limi,************4094,L120,Equip Other,RVL02,PSS South Teams,A00,Adult & Communities
2017-05-22,VZ,23.93,GBP,23.93,GBP,amazon uk marketplace,************4094,L120,Equip Other,RVL00,PSS Central Teams,A00,Adult & Communities
2017-05-17,VR,73.52,GBP,73.52,GBP,rontec weoley castle,************1969,K020,Vehicle Fuel,RV18X,Harborne Day Centre,A00,Adult & Communities
2017-05-11,VR,71.71,GBP,71.71,GBP,rontec weoley castle,************1969,K020,Vehicle Fuel,RV18X,Harborne Day Centre,A00,Adult & Communities
2017-05-26,VR,52.17,GBP,52.17,GBP,rontec weoley castle,************1969,K020,Vehicle Fuel,RV18X,Harborne Day Centre,A00,Adult & Communities
2017-05-25,VR,61.27,GBP,61.27,GBP,rontec weoley castle,************1969,K020,Vehicle Fuel,RV18X,Harborne Day Centre,A00,Adult & Communities
2017-05-25,VR,13.2,GBP,13.2,GBP,rontec weoley castle,************1969,K020,Vehicle Fuel,RV18X,Harborne Day Centre,A00,Adult & Communities
2017-05-19,VR,19.16,GBP,19.16,GBP,rontec weoley castle,************1969,K020,Vehicle Fuel,RV18X,Harborne Day Centre,A00,Adult & Communities
2017-05-19,VR,32.5,GBP,32.5,GBP,rontec weoley castle,************1969,K020,Vehicle Fuel,RV18X,Harborne Day Centre,A00,Adult & Communities
2017-05-19,VR,56.78,GBP,56.78,GBP,rontec weoley castle,************1969,K020,Vehicle Fuel,RV18X,Harborne Day Centre,A00,Adult & Communities
2017-05-15,VR,80.36,GBP,80.36,GBP,leaway s/stn,************8055,K020,Vehicle Fuel,RV1K7,Elders Sunday Grp,A00,Adult & Communities
2017-05-31,VR,31.64,GBP,31.64,GBP,leaway s/stn,************8055,K020,Vehicle Fuel,RV1K7,Elders Sunday Grp,A00,Adult & Communities
2017-05-25,VR,68.97,GBP,68.97,GBP,leaway s/stn,************8055,K020,Vehicle Fuel,RV1K7,Elders Sunday Grp,A00,Adult & Communities
2017-05-11,VR,69.07,GBP,69.07,GBP,rontec weoley castle,************8657,K020,Vehicle Fuel,RV18X,Harborne Day Centre,A00,Adult & Communities
2017-05-24,VR,49.88,GBP,49.88,GBP,rontec weoley castle,************8657,K020,Vehicle Fuel,RV18X,Harborne Day Centre,A00,Adult & Communities
2017-05-19,VR,68.38,GBP,68.38,GBP,rontec weoley castle,************8657,K020,Vehicle Fuel,RV18X,Harborne Day Centre,A00,Adult & Communities
2017-05-18,VR,65.0,GBP,65.0,GBP,millpool service s,************0788,K020,Vehicle Fuel,RV191,Moseley Day Centre,A00,Adult & Communities
2017-05-31,VR,61.0,GBP,61.0,GBP,tesco pfs 2996,************0788,K020,Vehicle Fuel,RV191,Moseley Day Centre,A00,Adult & Communities
2017-05-25,VR,60.66,GBP,60.66,GBP,esso merestones,************0788,K020,Vehicle Fuel,RV191,Moseley Day Centre,A00,Adult & Communities
2017-05-23,VR,62.95,GBP,62.95,GBP,tesco pay at pump 2996,************0788,K020,Vehicle Fuel,RV191,Moseley Day Centre,A00,Adult & Communities
2017-05-18,VR,36.68,GBP,36.68,GBP,motor fuels ltd,************6299,K020,Vehicle Fuel,RV18N,Ebrook Day Centre,A00,Adult & Communities
2017-05-11,VR,6.0,GBP,6.0,GBP,motor fuels ltd,************6299,K020,Vehicle Fuel,RV18N,Ebrook Day Centre,A00,Adult & Communities
2017-05-05,VR,37.39,GBP,37.39,GBP,motor fuels ltd,************6299,K020,Vehicle Fuel,RV18N,Ebrook Day Centre,A00,Adult & Communities
2017-05-08,VR,74.74,GBP,74.74,GBP,texaco ash motor,************3879,K020,Vehicle Fuel,RV192,Sparkbrook Resource Centre,A00,Adult & Communities
2017-05-31,VR,66.22,GBP,66.22,GBP,texaco ash motor,************3879,K020,Vehicle Fuel,RV192,Sparkbrook Resource Centre,A00,Adult & Communities
2017-05-31,VR,46.11,GBP,46.11,GBP,texaco ash motor,************3879,K020,Vehicle Fuel,RV192,Sparkbrook Resource Centre,A00,Adult & Communities
2017-05-24,VR,68.48,GBP,68.48,GBP,texaco ash motor,************3879,K020,Vehicle Fuel,RV192,Sparkbrook Resource Centre,A00,Adult & Communities
2017-05-08,VR,55.22,GBP,55.22,GBP,mrh six ways,************7915,K020,Vehicle Fuel,RV16B,The Fairway Day Centre,A00,Adult & Communities
2017-05-26,VR,60.87,GBP,60.87,GBP,malthurst kings norton,************7915,K020,Vehicle Fuel,RV16B,The Fairway Day Centre,A00,Adult & Communities
2017-05-17,VR,70.04,GBP,70.04,GBP,texaco ash motor,************8085,K020,Vehicle Fuel,RV192,Sparkbrook Resource Centre,A00,Adult & Communities
2017-05-17,VR,56.17,GBP,56.17,GBP,texaco ash motor,************8085,K020,Vehicle Fuel,RV192,Sparkbrook Resource Centre,A00,Adult & Communities
2017-05-12,VR,73.8,GBP,73.8,GBP,texaco ash motor,************8085,K020,Vehicle Fuel,RV192,Sparkbrook Resource Centre,A00,Adult & Communities
2017-05-05,VR,60.81,GBP,60.81,GBP,w m morrison plc,************8085,K020,Vehicle Fuel,RV192,Sparkbrook Resource Centre,A00,Adult & Communities
2017-05-31,VR,30.01,GBP,30.01,GBP,texaco ash motor,************8085,K020,Vehicle Fuel,RV192,Sparkbrook Resource Centre,A00,Adult & Communities
2017-05-24,VR,80.19,GBP,80.19,GBP,texaco ash motor,************8085,K020,Vehicle Fuel,RV192,Sparkbrook Resource Centre,A00,Adult & Communities
2017-05-19,VR,46.25,GBP,46.25,GBP,w m morrison plc,************8085,K020,Vehicle Fuel,RV192,Sparkbrook Resource Centre,A00,Adult & Communities
2017-05-05,VR,53.58,GBP,53.58,GBP,rontec moseley,************6398,K020,Vehicle Fuel,RV191,Moseley Day Centre,A00,Adult & Communities
2017-06-01,VR,39.9,GBP,39.9,GBP,acocks green 224,************6398,K020,Vehicle Fuel,RV191,Moseley Day Centre,A00,Adult & Communities
2017-05-25,VR,44.22,GBP,44.22,GBP,acocks green 224,************6398,K020,Vehicle Fuel,RV191,Moseley Day Centre,A00,Adult & Communities
2017-05-19,VR,53.45,GBP,53.45,GBP,acocks green 224,************6398,K020,Vehicle Fuel,RV191,Moseley Day Centre,A00,Adult & Communities
2017-05-17,VR,64.2,GBP,64.2,GBP,leaway s/stn,************8985,K020,Vehicle Fuel,RV11J,Anne Marie Howes Centre,A00,Adult & Communities
2017-05-26,VR,67.59,GBP,67.59,GBP,leaway s/stn,************8985,K020,Vehicle Fuel,RV11J,Anne Marie Howes Centre,A00,Adult & Communities
2017-05-10,VR,70.86,GBP,70.86,GBP,shell kings 587,************7966,K020,Vehicle Fuel,RV191,Moseley Day Centre,A00,Adult & Communities
2017-05-04,VR,99.0,GBP,99.0,GBP,millpool service s,************7966,K020,Vehicle Fuel,RV191,Moseley Day Centre,A00,Adult & Communities
2017-05-05,VR,61.46,GBP,61.46,GBP,tesco pfs 2484,************4993,K020,Vehicle Fuel,RV18N,Ebrook Day Centre,A00,Adult & Communities
2017-05-22,VR,67.18,GBP,67.18,GBP,penns lane sf connect,************4993,K020,Vehicle Fuel,RV18N,Ebrook Day Centre,A00,Adult & Communities
2017-05-22,VR,69.85,GBP,69.85,GBP,penns lane sf connect,************4993,K020,Vehicle Fuel,RV18N,Ebrook Day Centre,A00,Adult & Communities
2017-05-12,VR,70.41,GBP,70.41,GBP,perry barr service,************0156,K020,Vehicle Fuel,RV1K1,Elders Group - Erdington,A00,Adult & Communities
2017-05-03,VR,69.07,GBP,69.07,GBP,rontec weoley castle,************4596,K020,Vehicle Fuel,RV18X,Harborne Day Centre,A00,Adult & Communities
2017-05-24,VR,74.33,GBP,74.33,GBP,rontec weoley castle,************4596,K020,Vehicle Fuel,RV18X,Harborne Day Centre,A00,Adult & Communities
2017-05-19,VR,64.2,GBP,64.2,GBP,rontec weoley castle,************4596,K020,Vehicle Fuel,RV18X,Harborne Day Centre,A00,Adult & Communities
2017-05-16,VR,63.77,GBP,63.77,GBP,shell kings 587,************6968,K020,Vehicle Fuel,RV191,Moseley Day Centre,A00,Adult & Communities
2017-05-05,VR,73.2,GBP,73.2,GBP,esso merestones,************6968,K020,Vehicle Fuel,RV191,Moseley Day Centre,A00,Adult & Communities
2017-06-01,VR,51.01,GBP,51.01,GBP,shell kings 587,************6968,K020,Vehicle Fuel,RV191,Moseley Day Centre,A00,Adult & Communities
2017-06-01,VR,29.69,GBP,29.69,GBP,shell fiveways 387,************9696,K020,Vehicle Fuel,RV1K2,Elders Group - Ladywood,A00,Adult & Communities
2017-06-01,VR,26.9,GBP,26.9,GBP,shell fiveways 387,************9696,K020,Vehicle Fuel,RV1K2,Elders Group - Ladywood,A00,Adult & Communities
2017-05-26,VR,82.4,GBP,82.4,GBP,shell fiveways 387,************9696,K020,Vehicle Fuel,RV1K2,Elders Group - Ladywood,A00,Adult & Communities
2017-05-17,VR,58.19,GBP,58.19,GBP,rontec moseley,************6265,K020,Vehicle Fuel,RV191,Moseley Day Centre,A00,Adult & Communities
2017-05-04,VR,46.83,GBP,46.83,GBP,rontec moseley,************6265,K020,Vehicle Fuel,RV191,Moseley Day Centre,A00,Adult & Communities
2017-05-30,VR,56.88,GBP,56.88,GBP,rontec moseley,************6265,K020,Vehicle Fuel,RV191,Moseley Day Centre,A00,Adult & Communities
2017-05-09,VR,73.75,GBP,73.75,GBP,mrh six ways,************7800,K020,Vehicle Fuel,RV167,"Elwood Dc (Pd), 270 Reservoir Rd B23",A00,Adult & Communities
2017-05-09,VR,51.75,GBP,51.75,GBP,mrh six ways,************7800,K020,Vehicle Fuel,RV167,"Elwood Dc (Pd), 270 Reservoir Rd B23",A00,Adult & Communities
2017-05-08,VR,55.28,GBP,55.28,GBP,mrh six ways,************7800,K020,Vehicle Fuel,RV167,"Elwood Dc (Pd), 270 Reservoir Rd B23",A00,Adult & Communities
2017-05-08,VR,54.54,GBP,54.54,GBP,mrh six ways,************7800,K020,Vehicle Fuel,RV167,"Elwood Dc (Pd), 270 Reservoir Rd B23",A00,Adult & Communities
2017-05-26,VR,68.95,GBP,68.95,GBP,rontec longbridge,************9690,K020,Vehicle Fuel,RV16B,The Fairway Day Centre,A00,Adult & Communities
2017-05-18,VR,70.0,GBP,70.0,GBP,shell harborne,************6225,K020,Vehicle Fuel,RV1K3,Elders Group - Harborne,A00,Adult & Communities
2017-05-09,VR,66.84,GBP,66.84,GBP,shell harborne,************6225,K020,Vehicle Fuel,RV1K3,Elders Group - Harborne,A00,Adult & Communities
2017-05-30,VR,40.64,GBP,40.64,GBP,w m morrison plc,************4485,K020,Vehicle Fuel,RV18R,Alderman Bowen Dc (Ld),A00,Adult & Communities
2017-05-24,VR,246.84,GBP,246.84,GBP,www.cips.org,************7557,MC70,Supplies & Sev Mic,RVA0K,Admin Support,A00,Adult & Communities
2017-05-31,VR,22.79,GBP,22.79,GBP,w m morrison plc,************1910,K020,Vehicle Fuel,RV18R,Alderman Bowen Dc (Ld),A00,Adult & Communities
2017-05-24,VR,25.06,GBP,25.06,GBP,w m morrison plc,************1910,K020,Vehicle Fuel,RV18R,Alderman Bowen Dc (Ld),A00,Adult & Communities
2017-05-24,VR,59.98,GBP,59.98,GBP,w m morrison plc,************1910,K020,Vehicle Fuel,RV18R,Alderman Bowen Dc (Ld),A00,Adult & Communities
2017-05-08,VR,35.96,GBP,35.96,GBP,fasthosts internet,************2348,L9Y0,Computing Other,RV3VG,AD Adults Strategy,A00,Adult & Communities
2017-05-05,VR,80.35,GBP,80.35,GBP,www.medtree.co.uk,************2348,L100,Equip Operational,RBC22,Lifford House - CAB,A00,Adult & Communities
2017-05-24,VR,53.26,GBP,53.26,GBP,rontec longbridge,************3050,K020,Vehicle Fuel,RV16B,The Fairway Day Centre,A00,Adult & Communities
2017-05-12,VR,47.92,GBP,47.92,GBP,rontec weoley castle,************3284,K020,Vehicle Fuel,RV18X,Harborne Day Centre,A00,Adult & Communities
2017-05-04,VR,36.56,GBP,36.56,GBP,rontec weoley castle,************3284,K020,Vehicle Fuel,RV18X,Harborne Day Centre,A00,Adult & Communities
2017-05-02,VR,52.54,GBP,52.54,GBP,rontec weoley castle,************3284,K020,Vehicle Fuel,RV18X,Harborne Day Centre,A00,Adult & Communities
2017-05-25,VR,52.5,GBP,52.5,GBP,rontec weoley castle,************3284,K020,Vehicle Fuel,RV18X,Harborne Day Centre,A00,Adult & Communities
2017-05-23,VR,59.17,GBP,59.17,GBP,rontec weoley castle,************3284,K020,Vehicle Fuel,RV18X,Harborne Day Centre,A00,Adult & Communities
2017-05-18,VR,46.0,GBP,46.0,GBP,rontec weoley castle,************3284,K020,Vehicle Fuel,RV18X,Harborne Day Centre,A00,Adult & Communities
2017-05-12,VR,60.0,GBP,60.0,GBP,motor fuels ltd,************6315,K020,Vehicle Fuel,RV18N,Ebrook Day Centre,A00,Adult & Communities
2017-05-05,VR,61.46,GBP,61.46,GBP,tesco pfs 2484,************6315,K020,Vehicle Fuel,RV18N,Ebrook Day Centre,A00,Adult & Communities
2017-05-22,VR,55.0,GBP,55.0,GBP,motor fuels ltd,************6315,K020,Vehicle Fuel,RV18N,Ebrook Day Centre,A00,Adult & Communities
2017-05-15,VR,72.21,GBP,72.21,GBP,beeches road servi,************8079,K020,Vehicle Fuel,RVA11,Beeches GOLDD,A00,Adult & Communities
2017-05-04,VR,64.71,GBP,64.71,GBP,beeches road servi,************8079,K020,Vehicle Fuel,RVA11,Beeches GOLDD,A00,Adult & Communities
2017-05-24,VR,56.91,GBP,56.91,GBP,beeches road servi,************8079,K020,Vehicle Fuel,RVA11,Beeches GOLDD,A00,Adult & Communities
2017-05-08,VR,74.0,GBP,74.0,GBP,shell aqueduct,************5398,K020,Vehicle Fuel,RV125,"St Stephens Dce, 171 Nineveh Rd, B21",A00,Adult & Communities
2017-05-17,VR,67.55,GBP,67.55,GBP,mrh six ways,************4609,K020,Vehicle Fuel,RV167,"Elwood Dc (Pd), 270 Reservoir Rd B23",A00,Adult & Communities
2017-05-12,VR,75.68,GBP,75.68,GBP,tesco pfs 4203,************3813,K020,Vehicle Fuel,RV125,"St Stephens Dce, 171 Nineveh Rd, B21",A00,Adult & Communities
2017-05-23,VR,74.69,GBP,74.69,GBP,tesco pfs 4203,************3813,K020,Vehicle Fuel,RV125,"St Stephens Dce, 171 Nineveh Rd, B21",A00,Adult & Communities
2017-05-12,VR,75.85,GBP,75.85,GBP,penns lane sf connect,************1739,K020,Vehicle Fuel,RV18N,Ebrook Day Centre,A00,Adult & Communities
2017-05-12,VR,52.09,GBP,52.09,GBP,penns lane sf connect,************1739,K020,Vehicle Fuel,RV18N,Ebrook Day Centre,A00,Adult & Communities
2017-05-05,VR,35.45,GBP,35.45,GBP,penns lane sf connect,************1739,K020,Vehicle Fuel,RV18N,Ebrook Day Centre,A00,Adult & Communities
2017-05-05,VR,35.7,GBP,35.7,GBP,penns lane sf connect,************1739,K020,Vehicle Fuel,RV18N,Ebrook Day Centre,A00,Adult & Communities
2017-05-18,VR,21.36,GBP,21.36,GBP,shell corrida 108,************5895,K020,Vehicle Fuel,RV18R,Alderman Bowen Dc (Ld),A00,Adult & Communities
2017-05-18,VR,59.1,GBP,59.1,GBP,shell corrida 108,************5895,K020,Vehicle Fuel,RV18R,Alderman Bowen Dc (Ld),A00,Adult & Communities
2017-05-11,VR,57.1,GBP,57.1,GBP,perry barr service,************8267,K020,Vehicle Fuel,RV1K3,Elders Group - Harborne,A00,Adult & Communities
2017-05-03,VR,76.27,GBP,76.27,GBP,perry barr service,************8267,K020,Vehicle Fuel,RV1K3,Elders Group - Harborne,A00,Adult & Communities
2017-05-29,VR,70.0,GBP,70.0,GBP,perry barr service,************8267,K020,Vehicle Fuel,RV1K3,Elders Group - Harborne,A00,Adult & Communities
2017-05-24,VR,60.02,GBP,60.02,GBP,perry barr service,************8267,K020,Vehicle Fuel,RV1K3,Elders Group - Harborne,A00,Adult & Communities
2017-05-15,VR,57.89,GBP,57.89,GBP,mrh six ways,************6696,K020,Vehicle Fuel,RV167,"Elwood Dc (Pd), 270 Reservoir Rd B23",A00,Adult & Communities
2017-05-10,VR,58.0,GBP,58.0,GBP,mrh six ways,************6696,K020,Vehicle Fuel,RV167,"Elwood Dc (Pd), 270 Reservoir Rd B23",A00,Adult & Communities
2017-05-08,VR,70.0,GBP,70.0,GBP,mrh six ways,************6696,K020,Vehicle Fuel,RV167,"Elwood Dc (Pd), 270 Reservoir Rd B23",A00,Adult & Communities
2017-05-26,VR,54.0,GBP,54.0,GBP,mrh six ways,************6696,K020,Vehicle Fuel,RV167,"Elwood Dc (Pd), 270 Reservoir Rd B23",A00,Adult & Communities
2017-05-25,VR,53.0,GBP,53.0,GBP,mrh six ways,************6696,K020,Vehicle Fuel,RV167,"Elwood Dc (Pd), 270 Reservoir Rd B23",A00,Adult & Communities
2017-05-23,VR,75.0,GBP,75.0,GBP,mrh six ways,************6696,K020,Vehicle Fuel,RV167,"Elwood Dc (Pd), 270 Reservoir Rd B23",A00,Adult & Communities
2017-05-18,VR,50.0,GBP,50.0,GBP,mrh six ways,************6696,K020,Vehicle Fuel,RV167,"Elwood Dc (Pd), 270 Reservoir Rd B23",A00,Adult & Communities
2017-05-18,VR,75.5,GBP,75.5,GBP,malthurst limited,************7784,K020,Vehicle Fuel,RV18P,Hockley Day Centre,A00,Adult & Communities
2017-05-16,VR,37.03,GBP,37.03,GBP,malthurst limited,************7784,K020,Vehicle Fuel,RV18P,Hockley Day Centre,A00,Adult & Communities
2017-05-15,VR,57.23,GBP,57.23,GBP,malthurst limited,************7784,K020,Vehicle Fuel,RV18P,Hockley Day Centre,A00,Adult & Communities
2017-05-12,VR,38.94,GBP,38.94,GBP,malthurst limited,************7784,K020,Vehicle Fuel,RV18P,Hockley Day Centre,A00,Adult & Communities
2017-05-12,VR,50.0,GBP,50.0,GBP,malthurst limited,************7784,K020,Vehicle Fuel,RV18P,Hockley Day Centre,A00,Adult & Communities
2017-05-10,VR,50.0,GBP,50.0,GBP,malthurst limited,************7784,K020,Vehicle Fuel,RV18P,Hockley Day Centre,A00,Adult & Communities
2017-05-09,VR,81.14,GBP,81.14,GBP,malthurst limited,************7784,K020,Vehicle Fuel,RV18P,Hockley Day Centre,A00,Adult & Communities
2017-05-08,VR,53.0,GBP,53.0,GBP,malthurst limited,************7784,K020,Vehicle Fuel,RV18P,Hockley Day Centre,A00,Adult & Communities
2017-05-05,VR,68.2,GBP,68.2,GBP,malthurst limited,************7784,K020,Vehicle Fuel,RV18P,Hockley Day Centre,A00,Adult & Communities
2017-05-04,VR,62.5,GBP,62.5,GBP,malthurst limited,************7784,K020,Vehicle Fuel,RV18P,Hockley Day Centre,A00,Adult & Communities
2017-05-04,VR,55.5,GBP,55.5,GBP,malthurst limited,************7784,K020,Vehicle Fuel,RV18P,Hockley Day Centre,A00,Adult & Communities
2017-05-03,VR,70.0,GBP,70.0,GBP,malthurst limited,************7784,K020,Vehicle Fuel,RV18P,Hockley Day Centre,A00,Adult & Communities
2017-05-31,VR,48.4,GBP,48.4,GBP,malthurst limited,************7784,K020,Vehicle Fuel,RV18P,Hockley Day Centre,A00,Adult & Communities
2017-05-31,VR,29.1,GBP,29.1,GBP,malthurst limited,************7784,K020,Vehicle Fuel,RV18P,Hockley Day Centre,A00,Adult & Communities
2017-05-30,VR,44.31,GBP,44.31,GBP,malthurst limited,************7784,K020,Vehicle Fuel,RV18P,Hockley Day Centre,A00,Adult & Communities
2017-05-25,VR,62.31,GBP,62.31,GBP,malthurst limited,************7784,K020,Vehicle Fuel,RV18P,Hockley Day Centre,A00,Adult & Communities
2017-05-22,VR,65.0,GBP,65.0,GBP,malthurst limited,************7784,K020,Vehicle Fuel,RV18P,Hockley Day Centre,A00,Adult & Communities
2017-05-19,VR,46.6,GBP,46.6,GBP,malthurst limited,************7784,K020,Vehicle Fuel,RV18P,Hockley Day Centre,A00,Adult & Communities
2017-05-19,VR,71.21,GBP,71.21,GBP,mrh six ways,************7917,K020,Vehicle Fuel,RV167,"Elwood Dc (Pd), 270 Reservoir Rd B23",A00,Adult & Communities
